"_time",user,"request_url_hash","anonymized_git_repo"
"2016-09-19T14:12:13.290-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T14:12:13.173-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T14:12:12.981-0700",chuck,a77649f6962f5698bc459d5e6cc0ec57,"anon_repo_5"
"2016-09-19T14:16:24.708-0700",chuck,70e1733efe56e20a6edcb96632119b4b,"anon_repo_5"
"2016-09-19T13:31:08.105-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:31:07.888-0700",chuck,29a89f59afba4ef3f5a3e132f562f9a8,"anon_repo_5"
"2016-09-19T13:31:03.481-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:31:03.421-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:31:03.267-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:31:03.048-0700",chuck,72041b5a00c37ef011933d870af48670,"anon_repo_5"
"2016-09-19T13:30:57.585-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:30:57.373-0700",chuck,29a89f59afba4ef3f5a3e132f562f9a8,"anon_repo_5"
"2016-09-19T13:30:08.581-0700",chuck,09e9c2ff96dfdd7099c6ec445e88565c,"anon_repo_5"
"2016-09-19T13:30:08.536-0700",chuck,8be883d1c0b67a81c75fb315da7fec4d,"anon_repo_5"
"2016-09-19T13:30:08.128-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:30:08.000-0700",chuck,a0c27bbcf42d09828708f11b27f547ac,"anon_repo_5"
"2016-09-19T13:30:06.232-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:30:06.185-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:30:06.182-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T13:30:06.080-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:30:05.901-0700",chuck,a77649f6962f5698bc459d5e6cc0ec57,"anon_repo_5"
"2016-09-19T13:29:53.610-0700",chuck,09e9c2ff96dfdd7099c6ec445e88565c,"anon_repo_5"
"2016-09-19T13:29:53.563-0700",chuck,8be883d1c0b67a81c75fb315da7fec4d,"anon_repo_5"
"2016-09-19T13:29:53.498-0700",chuck,1a25b52e769f0132247381d8779366e7,"anon_repo_5"
"2016-09-19T13:29:53.355-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:29:53.298-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:29:53.283-0700",chuck,a481fd9187a11671af96a734cf587663,"anon_repo_5"
"2016-09-19T13:29:53.267-0700",chuck,5671b64b37704fbfab19d25345ca2ec7,"anon_repo_5"
"2016-09-19T13:29:53.109-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:29:52.817-0700",chuck,a0c27bbcf42d09828708f11b27f547ac,"anon_repo_5"
"2016-09-19T13:29:39.630-0700",chuck,4f5dded4521fd1a145b8c5ed8310c0c5,"anon_repo_5"
"2016-09-19T11:22:20.669-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T11:22:20.627-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T11:22:20.611-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T11:22:20.483-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T11:22:20.267-0700",chuck,a77649f6962f5698bc459d5e6cc0ec57,"anon_repo_5"
"2016-09-19T13:28:42.962-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:28:42.924-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:28:42.912-0700",chuck,1f881f5841065b6e65902fbcc5580a95,"anon_repo_5"
"2016-09-19T13:28:42.907-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T13:28:42.718-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:28:42.462-0700",chuck,4f5dded4521fd1a145b8c5ed8310c0c5,"anon_repo_5"
"2016-09-19T13:28:38.683-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:28:38.644-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:28:38.639-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T13:28:38.517-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:28:38.217-0700",chuck,a77649f6962f5698bc459d5e6cc0ec57,"anon_repo_5"
"2016-09-19T11:22:47.854-0700",chuck,1419cb513a8a1a6ee6bd7e511fb6a792,"anon_repo_5"
"2016-09-19T13:30:29.122-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:30:29.092-0700",chuck,35d35fdb3face6e6dcd1c220e4757bdf,"anon_repo_5"
"2016-09-19T13:30:29.090-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:30:29.049-0700",chuck,8be883d1c0b67a81c75fb315da7fec4d,"anon_repo_5"
"2016-09-19T13:30:28.928-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:30:28.710-0700",chuck,35d35fdb3face6e6dcd1c220e4757bdf,"anon_repo_5"
"2016-09-19T13:30:17.101-0700",chuck,0d56858337af64fff7c6b3a176501972,"anon_repo_5"
"2016-09-19T13:30:13.027-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:30:12.913-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:30:12.913-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T13:30:12.832-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:30:12.631-0700",chuck,a77649f6962f5698bc459d5e6cc0ec57,"anon_repo_5"
"2016-09-19T13:29:08.791-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:29:08.549-0700",chuck,4f5dded4521fd1a145b8c5ed8310c0c5,"anon_repo_5"
"2016-09-19T13:28:56.874-0700",chuck,5ac942616cd5f62ec11849e9d46c5873,"anon_repo_5"
"2016-09-19T13:28:56.825-0700",chuck,8be883d1c0b67a81c75fb315da7fec4d,"anon_repo_5"
"2016-09-19T13:28:56.661-0700",chuck,d7ba644676abe67173256db85cb70d23,"anon_repo_5"
"2016-09-19T13:28:56.589-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:28:56.568-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:28:56.553-0700",chuck,1f881f5841065b6e65902fbcc5580a95,"anon_repo_5"
"2016-09-19T13:28:56.539-0700",chuck,d61d86869d4d2f0aba8b0d4ac82da79e,"anon_repo_5"
"2016-09-19T13:28:56.517-0700",chuck,c8197f3c107a678ccb64bedbf5bb6377,"anon_repo_5"
"2016-09-19T13:28:56.360-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:28:56.009-0700",chuck,7efa3bca2b13201f3a778a83934f5ea0,"anon_repo_5"
"2016-09-19T13:37:25.449-0700",chuck,70e1733efe56e20a6edcb96632119b4b,"anon_repo_5"
"2016-09-19T13:32:39.207-0700",chuck,2bfc5d1be96ddb5b5d8fcd7ec128d3ae,"anon_repo_5"
"2016-09-19T13:32:37.323-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T13:32:37.277-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T13:32:37.268-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T13:32:37.109-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T13:32:36.860-0700",chuck,29a89f59afba4ef3f5a3e132f562f9a8,"anon_repo_5"
"2016-09-19T11:21:37.158-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T11:21:37.124-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T11:21:37.122-0700",chuck,1f881f5841065b6e65902fbcc5580a95,"anon_repo_5"
"2016-09-19T11:21:37.099-0700",chuck,3430ab53d20c41e52c0b2b8e36d07d9c,"anon_repo_5"
"2016-09-19T11:21:37.089-0700",chuck,75bf016936ab078cf09dc49f906b7e45,"anon_repo_5"
"2016-09-19T11:21:37.035-0700",chuck,341316220b71d0d228df220758ca4b90,"anon_repo_5"
"2016-09-19T11:21:36.952-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T11:21:36.694-0700",chuck,dad5e686fbca2f48197c636397cbeac2,"anon_repo_5"
"2016-09-19T11:21:34.513-0700",chuck,0c9f96b8996dc54346576bdce2a25929,"anon_repo_5"
"2016-09-19T11:21:27.920-0700",chuck,a9219e2b369730ec1a8b7a2c1dbd334d,"anon_repo_5"
"2016-09-19T11:21:27.849-0700",chuck,8be883d1c0b67a81c75fb315da7fec4d,"anon_repo_5"
